文章編號,永久連結,貼文訊息,類型,國家／地區,語言,已發佈,廣告受眾目標設定,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count)
127628276929_10157238097001930,https://www.facebook.com/cwgroup/posts/10157238097001930,【馬克宏：法國要「平衡大國」，重返印太，發展戰略聯盟】  「我們可以假裝沒事，繼續宣稱我們是主權國家，繼續努力保住工作、推行環境政策等，但一切都將為時已晚，因為我們將不再擁有控制權，」  西方在某些危機中犯下的錯誤，導致東方趁勢崛起，法國總統馬克宏這樣說，「天真的時代已經結束，」面對中國霸權，歐洲必須以統一戰線因應。他做出什麼樣的呼籲？  🔥更多精彩內容，請看《不能只有台積電》 https://bit.ly/31lrYNn,Link,,,10/25/20, ,46358,46358,0,50084,50084,0,2060,1789,2233,6,6,46742,43024,0,0,1897,0,0,0,0,0,0,0,0,0,0
127628276929_10157238252971930,https://www.facebook.com/cwgroup/posts/10157238252971930,【盤中零股交易正式上路！　3分鐘帶你快速搞懂】  小資族也能買台積電！台股今（26）日起，開放盤中零股交易，讓你花小錢也能當龍頭股股東。  但零股要怎麼買？跟以前有哪些差異？又有哪些暗藏的風險呢？完整QA整理，3分鐘帶你快速晉升零股達人！  - ▌升級《天下》LINE，立享3日網站免費暢讀，再送$100折價券 https://maac.io/1ffB2,Link,,,10/25/20, ,18066,18066,0,19384,19384,0,1086,1013,1145,5,5,14025,13101,0,0,611,0,0,0,0,0,0,0,0,0,0
127628276929_10157238088036930,https://www.facebook.com/cwgroup/posts/10157238088036930,【3張表檢視你的理財體質】  許多人都好奇，要練習正確的投資方式，該怎麼起步？理財是人生規劃中不可或缺的一環，不論是短、中、長期規劃，從新手機、第一桶金、甚至是購買不動產，都需要配合相應的財務能力。  你只需要3張表格，就能做好財務管理。,Link,,,10/25/20, ,12746,12746,0,14175,14175,0,367,350,399,5,5,13141,11790,0,0,344,0,0,0,0,0,0,0,0,0,0
127628276929_10157231973766930,https://www.facebook.com/cwgroup/posts/10157231973766930,【Google台灣前董事總經理 #簡立峰：就算沒有出過國，在台灣也能做國際的事！】 　 簡立峰建議年輕人勇於跳脫台灣的疆界，用想像力連結世界。 　 只要抓住中文、英文兩種語言優勢，加上運用網路，連結同溫層以外的群體，就有機會做全世界的生意！ 　 🎇《Cheers》雜誌20週年！20個重磅名人，有話對你說 >>>https://cheerssocial.pse.is/wpuuz,Link,,,10/25/20, ,3968,3968,0,4322,4322,0,59,48,58,2,2,3896,3612,0,0,55,0,0,0,0,0,0,0,0,0,0
127628276929_10157236403286930,https://www.facebook.com/cwgroup/posts/10157236403286930,#企業突圍【第5件事，新手主管最常犯的錯】 　 跟員工當好友、給予下屬大量自由發揮，這都不一定是好主管該做的事？在當上主管時，你最該知道的6件事⬇️  - 🔥訂閱「#企業突圍電子報」，立即掌握最新產業趨勢、經營管理心法 >> https://bit.ly/2LnMp3F,Link,,,10/25/20, ,100160,100160,0,108865,108865,0,9467,8967,9812,8,8,17378,16210,0,0,375,0,0,0,0,0,0,0,0,0,0
127628276929_10157237766191930,https://www.facebook.com/cwgroup/posts/10157237766191930,#天下財經週報 　 📌本週台股啟動盤中零股交易，一般投資人不用再花大錢買一張股票，吸引不少新手。 　 📌台灣景氣開始復甦了嗎？本週國發會公布的9月份景氣燈號能看出端倪。 　 📌中國本週舉行「五全中會」，將制定「十四五規劃」，中國未來5年的經濟發展藍圖，就看這場大會。 　 【加入《天下》Telegram ，每日早晨直送國內外重要新聞】 點擊連結👉 http://t.me/cwmagazine,Link,,,10/25/20, ,7416,5219,2511,9110,5585,3525,346,335,391,4,4,6972,5797,1871,1322,201,0,0,0,0,0,0,0,0,0,0
127628276929_10157235028951930,https://www.facebook.com/cwgroup/posts/10157235028951930,將愛犬Foo Foo「拔擢」為空軍上將、3段婚姻都以離婚收場，還有人說，他與深獲民心的妹妹鬥爭？  掀起泰國炙熱抗議的泰王瓦吉拉隆功到底是誰？,Link,,,10/25/20, ,83560,83560,0,92775,92775,0,5807,5727,6801,7,7,88261,78383,0,0,5472,0,0,0,0,0,0,0,0,0,0
127628276929_10157231654091930,https://www.facebook.com/cwgroup/posts/10157231654091930,【如何財務自由、提早退休？　第一名分析師楊應超的4%法則】  曾獲評選為第一名外資分析師的楊應超以40出頭的年紀就退休了，現在可以開心的做自己想做的事，很多人都好奇，他是怎麼做到的，怎麼樣才可以得到財務自由、提早退休。,Link,,,10/25/20, ,22348,22348,0,24228,24228,0,747,724,790,2,2,22562,20911,0,0,679,0,0,0,0,0,0,0,0,0,0
127628276929_10157231650366930,https://www.facebook.com/cwgroup/posts/10157231650366930,【0056真的比0050聰明嗎？】  像0056這種「Smart Beta」ETF，透過設定「聰明的因子」做篩選，這個投資市場的新顯學，真的能讓投資人賺更多嗎？,Link,,,10/25/20, ,7218,7218,0,7764,7764,0,117,112,121,2,3,7141,6602,0,0,110,0,0,0,0,0,0,0,0,0,0
127628276929_10157234940486930,https://www.facebook.com/cwgroup/posts/10157234940486930,◤停止情緒勒索 看見孩子的本質◢ 應該所有的爸爸媽媽，在知道他們即將有一個小孩的時候， 最單純的願望就是希望小孩健康平安地長大。 　 金鐘導演陳慧翎重返小螢幕 拍攝影集《你的孩子不是你的孩子》 挑戰敏感的家庭、教育與生命議題。 　 在這個競爭激烈的時代父母究竟該如何教小孩？ 控制與放手該如何拿捏？ 　 讓我們在影片中一同思索這項課題 並重拾好心情與孩子一同面對未來吧！ ＃歡迎過來人爸媽指點迷津👇 -- 🎬 訂閱天下雜誌youtube，看盡天下事： >> https://bit.ly/3gR6jCc 　　　 ＃天下雜誌video,Video,,,10/25/20, ,124072,124072,0,136286,136286,0,3407,2855,3938,13,14,114138,106462,0,0,2477,1671,1671,0,0,41420,41871,0,0,11039,327594
127628276929_10157235019126930,https://www.facebook.com/cwgroup/posts/10157235019126930,【名醫自創「三杯咖啡」養生，對癌症影響一圖全解】  72歲的張金堅，曾是台大外科部最年輕的主任，投身乳癌防治工作超過40個年頭，是國寶級的癌症臨床權威，治療過的乳癌病患超過上萬名。  他歸納歷年研究結果發現，每增加1杯咖啡，可降低3%的整體癌症風險；然而，不同癌症與喝咖啡的關聯性也不盡相同。,Link,,,10/25/20, ,25655,25655,0,28073,28073,0,846,816,834,3,3,26318,23796,0,0,775,0,0,0,0,0,0,0,0,0,0
127628276929_10157236382736930,https://www.facebook.com/cwgroup/posts/10157236382736930,或許真正經歷過大風大浪的人，才能體會看淡是一種好事，從未奔波過的人生，哪會知道平凡的確幸。  不要後悔你曾經沒做過什麼選擇，時間不會倒流回去，也不要遺憾那些未能完成的決定，讓過去就真的過去。  記得，當下的自己，選擇成為什麼樣的人，那麼就會成什麼模樣的自己。,Link,,,10/25/20, ,25821,25821,0,28321,28321,0,906,479,557,2,2,26612,24343,0,0,726,0,0,0,0,0,0,0,0,0,0
127628276929_10157236349456930,https://www.facebook.com/cwgroup/posts/10157236349456930,【父母對孩子的擔憂是一輩子的，但我想讓他們知道，我一直很勇敢】  方季惟38歲那年，父親罹患小腸癌，悲觀地告訴她：「女兒，如果我情況好就救我，不好就放棄。」方季惟忍住心痛告訴爸爸：「我在，你怎麼會有事？」父親過世後7年，失智的母親在椅子上安然辭世。  扛起照顧父母的責任近20年，旁人看到她無怨無悔付出，總會疑惑：「為何家裡這麼多人，卻只丟給她承擔」，方季惟卻反問：「他們不就是你父母嗎？那他們生你的時候，怎麼不說，為什麼沒人來幫我養這個孩子？」,Link,,,10/25/20, ,55298,55298,0,61297,61297,0,1995,1634,1833,3,3,57582,52046,0,0,1777,0,0,0,0,0,0,0,0,0,0
127628276929_10157235011071930,https://www.facebook.com/cwgroup/posts/10157235011071930,【欲擒故縱有效？  科學背書12件事讓你莫名其妙地很迷人】 　 欲擒故縱，聽起來很老派，研究得到的結果的確顯示，這只適用於特定狀況！,Link,,,10/25/20, ,40817,40817,0,45656,45656,0,2090,2044,2382,5,5,43017,38138,0,0,1972,0,0,0,0,0,0,0,0,0,0
127628276929_10157236685336930,https://www.facebook.com/cwgroup/posts/10157236685336930,#天下國際週報 　 美國民主黨總統候選人拜登曾日表示，川普有可能試圖「偷走」總統大選。如果川普敗選、且拒絕接受選舉結果，拜登相信有信心美軍將會護送川普離開白宮。 　 11月3日投票日之後，真有可能出現意想不到的亂局嗎？或者，不過是杞人憂天，過度誇大的想像？,Link,,,10/25/20, ,16857,16857,0,18125,18125,0,385,337,400,2,2,16871,15640,0,0,349,0,0,0,0,0,0,0,0,0,0
127628276929_10157236305361930,https://www.facebook.com/cwgroup/posts/10157236305361930,喉嚨痛是一個很常見的症狀，除了感冒之外，其他原因也可能造成喉嚨疼痛。  究竟何時該就醫，又該如何舒緩不適？專業醫師為你解答：,Link,,,10/25/20, ,25659,25659,0,27742,27742,0,854,825,846,4,4,26071,24332,0,0,809,0,0,0,0,0,0,0,0,0,0
127628276929_10157236321896930,https://www.facebook.com/cwgroup/posts/10157236321896930,#天下財經週報  📌本週台股啟動盤中零股交易，一般投資人不用再花大錢買一張股票，吸引不少新手 📌台灣景氣開始復甦了嗎？國發會公布的景氣燈號能看出端倪 📌中國共產黨將舉行「五全中會」，未來5年的經濟發展藍圖，就看這場大會,Link,,,10/25/20, ,22964,22964,0,25061,25061,0,869,766,836,2,2,16254,14576,0,0,330,0,0,0,0,0,0,0,0,0,0
127628276929_10157232229071930,https://www.facebook.com/cwgroup/posts/10157232229071930,【在Netflix，我們不是家人，是隊友】 ⠀ 今日在Netflix，每個高階主管都把手下部門當作頂尖職業球隊經營，努力創造高度投入、高凝聚力、感情好的團隊，同時要持續做出困難決定，確保每個位置都分配到最好的人選。 ⠀ 🌻延伸閱讀【在Netflix，我們小聲慶祝勝利，大聲承認犯錯】https://bit.ly/37AWxm6 🌻混亂邊緣致勝的經營哲學✨《零規則：高人才密度x完全透明x最低管控，首度完整直擊Netflix圈粉全球的關鍵祕密》搶先預購>>https://bit.ly/3jp2hl9,Link,,,10/25/20, ,8320,8320,0,9290,9290,0,72,57,63,1,1,8598,7702,0,0,66,0,0,0,0,0,0,0,0,0,0
127628276929_10157236292506930,https://www.facebook.com/cwgroup/posts/10157236292506930,新疆是全球除了戰區以外、對人權侵害最嚴重的地方。每多爆出一張衛星圖像、官方文件或倖存者的證詞，中國對新疆維吾爾族的迫害，就更令外界震驚。  而正在中國上演的事件，僅是全球民主與人權倒退的冰山一角......  -- 🔥更多精彩內容，請看《不能只有台積電》 https://bit.ly/31lrYNn,Link,,,10/25/20, ,21089,21089,0,23472,23472,0,611,475,628,6,6,21602,19382,0,0,535,0,0,0,0,0,0,0,0,0,0
127628276929_10157229602796930,https://www.facebook.com/cwgroup/posts/10157229602796930,#Off學【不管夢想多小多大，堅守夢想，永遠不要怕嘗試】  或許大家都知道華裔設計師Vera Wang 是「婚紗女王」，卻不知道她曾是花式溜冰選手、也曾當了16年的美國版《Vogue》資深時裝編輯。  從運動界到時尚界，從時裝編輯到創業家，經歷了無數失敗，她肯定地說，「只有你才能定義你自己的生活，不要害怕嘗試，我覺得正是失敗、而不是成功，定義了我。」  --------------------------------------------- 【給最懂生活的你，歡迎訂閱 Off學電子報】 https://bit.ly/2X9AYSK,Link,,,10/25/20, ,22302,22302,0,23686,23686,0,293,268,295,1,1,22252,20956,0,0,263,0,0,0,0,0,0,0,0,0,0
127628276929_10157232141986930,https://www.facebook.com/cwgroup/posts/10157232141986930,聽天下一歲了！你的真心話，製作人的大冒險 限時Q&A！填問卷拿好禮！https://bit.ly/3ko9suV 　 11月聽天下在Podcast平台出道滿一年啦！ 這一年裡我們很幸運的在空中 累積了一群持續與我們同在的好朋友。 　　　 平常都是我說你聽， 在開台週年的時刻我們希望能聽見你真實的聲音！ 　　 邀請你和我們分享想跟「聽天下」說的真心話， 都在下方盡情留言吧！ 　　 製作團隊不迴避、不藏私的在＃開台週年慶特別節目 回應你。 　　 ＃完成問卷再贈送天下數位全閱讀付費文章免費看一個月的體驗哦！ 　　 我要填問卷：https://bit.ly/3ko9suV 　 限時Q&A活動期間：今日起至11/3止 開台週年慶特別節目開播時間：11/16 　　 快來跟我們在空中相會！ #聽天下,Photo,,,10/25/20, ,7495,7495,0,8150,8150,0,53,43,50,1,1,7505,6823,0,0,48,0,0,0,0,0,0,0,0,0,0
127628276929_10157231953451930,https://www.facebook.com/cwgroup/posts/10157231953451930,【想在美國買房怎規劃存錢？】#一路拼命追趕 　 她從小不愛唸書、英文很差，直到有次出國被資優生嘲笑，才立下「到美國闖天下」的決心。 　 邊上課邊工作，還遇到變態房東，沒人知道她為了在紐約立足，做了多少犧牲⋯⋯ 　 ▍「換日線 10X10 亮點人物」網路徵選開跑，成為青年領袖由此報名 >> bit.ly/32UHFvT,Link,,,10/25/20, ,39926,39926,0,41995,41995,0,1398,1267,1572,2,2,39501,36854,0,0,1227,0,0,0,0,0,0,0,0,0,0
127628276929_10157231953101930,https://www.facebook.com/cwgroup/posts/10157231953101930,你能想起，自己小時候都在哪裡玩嗎？村裡廟前的廣場、學校附近的公園、或者社區空地......  對於出生在21世紀的都市孩子，他們的童年不少是在狹窄的巷弄、父母「小心，有車！」的驚呼，或者「那裡不可以跑，很危險！」的制止中度過。寸土寸金的市區，每塊地不是拿來蓋大樓就是變成停車場，這也是汐止Wawa森林至善兒少發展中心之所以起心動念，為孩子在空地打造一個「暑假遊樂園」的初衷。只是......,Link,,,10/25/20, ,11974,11974,0,12930,12930,0,119,91,95,1,1,10890,10163,0,0,98,0,0,0,0,0,0,0,0,0,0
127628276929_10157234999216930,https://www.facebook.com/cwgroup/posts/10157234999216930,耗資8500萬美元打造的全新生技廠房只能養蚊子，他深陷大筆負債及人生低谷。  曾經留下遺書，準備跳河；也曾把自己的器官抵押給高利貸籌錢。「如果早知道需要這麼大量的投資，我不會來做這一行。當時，每天早上睜開眼睛都是痛苦，只能想辦法活過每一天」。,Link,,,10/25/20, ,50457,50457,0,54036,54036,0,2645,2605,3127,2,2,51206,47423,0,0,2501,0,0,0,0,0,0,0,0,0,0
127628276929_10157236139151930,https://www.facebook.com/cwgroup/posts/10157236139151930,【如何處理「個性差」的A咖員工？】  有些能力卓越的人，長年以來聽過太多稱讚，漸漸會認為自己高人一等，對不夠聰明的想法嗤之以鼻，羞辱能力不如自己的人。  Netflix 以人才為尊，對冗員零容忍，致力淘汰平庸，那麼遇到能力超強卻會中傷同事的「混蛋」，又該怎麼處理？創辦人暨執行長海斯汀（Reed Hastings）公開他的經營心法：,Link,,,10/25/20, ,389692,389692,0,422055,422055,0,36149,33122,40627,19,19,183767,162995,0,0,10613,0,0,0,0,0,0,0,0,0,0
127628276929_10157229962676930,https://www.facebook.com/cwgroup/posts/10157229962676930,【🆖何時該說Sorry，哪時又該用Excuse me？】 　 到底是sorry 還是excuse 你分得清楚嗎？  英文學了一、二十年，卻經常在這麼簡單的用法上破功，帶你一次搞清楚。,Link,,,10/25/20, ,10092,10092,0,11077,11077,0,167,149,157,0,0,10272,9331,0,0,148,0,0,0,0,0,0,0,0,0,0
127628276929_10157236118611930,https://www.facebook.com/cwgroup/posts/10157236118611930,【孕婦憂鬱，寶寶也會跟著憂鬱？】  國外的研究指出，在新冠肺炎流行前、後，孕婦不管是焦慮和憂鬱傾向都遽增。俗話說「有父必有其子，有其母必有其女」，憂鬱的情緒也是如此嗎？,Link,,,10/25/20, ,10709,10709,0,11866,11866,0,190,171,189,1,1,11021,9978,0,0,167,0,0,0,0,0,0,0,0,0,0
127628276929_10157231346096930,https://www.facebook.com/cwgroup/posts/10157231346096930,【教改挑戰清單－選擇第一類組後，要選數A還是數B？】  有一次我的記者朋友採訪他，提到台灣的孩子幾乎人人補習，多明哥好奇地問，「是補自己擅長的科目嗎？」，「不是，」記者朋友說，「是補自己不擅長的科目。」多明哥非常訝異說，不是應該讓自己的優勢變得更強嗎？為什麼反而把時間花在自己較弱的學科上？  👉閱讀完整文章：https://bit.ly/34ge4hg 👉同場加映:108課綱你了解多少？>>https://bit.ly/2TdqjVB  #108課綱 #素養教育 #2020天下教育特刊 #11月正式出刊 #現正預購中,Photo,,,10/25/20, ,35004,35004,0,36164,36164,0,689,643,801,2,2,33551,32302,0,0,621,0,0,0,0,0,0,0,0,0,0
127628276929_10157229535146930,https://www.facebook.com/cwgroup/posts/10157229535146930,【來場親子知性小旅行！】#台南 #推薦  來府城，除了走訪知名的經典景點，也別錯過近兩年開放的新景點，從親水廣場、眷村文化、港濱園區，到考古館、博物館，細細品味台南特有的歷史韻味............→  文章來源：微笑台灣319鄉+,Link,,,10/25/20, ,14925,14925,0,15978,15978,0,303,259,274,1,1,14401,13216,0,0,275,0,0,0,0,0,0,0,0,0,0
127628276929_10157231920576930,https://www.facebook.com/cwgroup/posts/10157231920576930,【#Netflix圈粉全球的關鍵祕密】  僅僅20年，它做到了這些事情： ☑ 在科技顛覆浪潮中，Netflix彎道超車擠下迪士尼成為新霸主，平均員工產值是迪士尼的九倍； ☑ 娛樂產業比拼創意無上限，Netflix一家公司凌駕整個好萊塢，全球圈粉，打入超過190國，訂戶飆上兩億； ☑ 成為新世代菁英的熱點，文化魅力超過Google、Apple，登上人才最嚮往的企業。  Netflix創辦人暨執行長海斯汀（Reed Hastings）第一次公開他的經營心法，更打開大門邀請INSEAD歐洲工商管理學院教授梅爾（Erin Meyer）進入Netflix內部研究、訪談超過兩百位員工。  兩人一起以對話形式解析Netflix看似沒有流程管控的「#自由與責任」文化，終於找出Netflix能快速反應、持續創新的訣竅。   立即搶先預購《零規則》↓ https://bit.ly/37zL2ey  #Netflix #創辦人 #經營心法 #典範轉移,Photo,,,10/24/20, ,11200,11200,0,11970,11970,0,82,69,81,1,1,11157,10452,0,0,77,0,0,0,0,0,0,0,0,0,0
